A,B,t,y
1.0,1.0,0.8983,55.274356482616554
1.0,1.0,0.3052,52.45616430323243
0.0,1.0,0.9078,30.98545635115099
0.0,0.0,0.8126,14.369221443027108
0.0,0.0,0.5892,19.381241283501115
1.0,1.0,0.8166,62.386630947929376
1.0,1.0,0.174,55.172383103214756
0.0,0.0,0.7385,17.64777577897116
1.0,0.0,0.8808,28.019604107555487
1.0,1.0,0.0856,55.73119538423754
0.0,1.0,0.2984,33.880307020371845
1.0,0.0,0.1475,29.307574049383916
0.0,1.0,0.2267,35.751885119213625
0.0,0.0,0.0453,16.148873280721315
1.0,1.0,0.996,55.70077954196741
0.0,1.0,0.6076,39.32939439732745
0.0,0.0,0.2527,15.086035137647059
0.0,0.0,0.4045,14.26935654861228
1.0,1.0,0.9458,45.99397854802168
0.0,0.0,0.4699,15.523638754367733
0.0,0.0,0.2977,13.739590779659387
0.0,1.0,0.7677,36.648656122933836
1.0,1.0,0.0776,56.69698162821346
1.0,0.0,0.3806,27.77768749418655
0.0,1.0,0.9864,30.824428559355344
0.0,0.0,0.0117,16.055474033266396
1.0,1.0,0.8458,63.41693920277073
1.0,0.0,0.9,28.647612087995533
1.0,1.0,0.7339,50.648004143642986
1.0,1.0,0.0332,53.785298278023376
1.0,1.0,0.6997,53.22276975538787
1.0,1.0,0.9436,47.74517356260462
1.0,1.0,0.2701,54.01576603661753
0.0,0.0,0.4357,14.649332202661903
0.0,0.0,0.9374,11.112200657704637
1.0,1.0,0.4625,56.02193453419928
0.0,1.0,0.4504,35.37617296383885
0.0,1.0,0.0849,36.8423539270611
0.0,1.0,0.7699,36.42749372814584
1.0,0.0,0.3227,28.128139923225955
0.0,0.0,0.3386,14.069477335586765
1.0,0.0,0.1642,29.33478690241934
0.0,0.0,0.3256,14.073814910457543
0.0,1.0,0.1693,36.28752403498951
0.0,0.0,0.8164,14.618805665993113
0.0,1.0,0.6547,39.66502239245212
1.0,0.0,0.9463,29.567978775194927
1.0,0.0,0.9296,29.168132681947398
0.0,0.0,0.644,19.97595402373764
1.0,1.0,0.0813,53.16429169812156
0.0,0.0,0.7637,17.06840217259335
0.0,1.0,0.7368,37.52328266223514
0.0,1.0,0.0241,35.74470605890222
1.0,1.0,0.9297,49.12567183102266
0.0,0.0,0.1464,16.342035638685523
1.0,0.0,0.9049,29.066502926799938
0.0,1.0,0.3967,35.029283514185146
1.0,0.0,0.0533,29.647459828858892
1.0,1.0,0.0623,57.15197302110823
0.0,1.0,0.2003,35.45385047011396
1.0,1.0,0.1932,56.22102201418709
1.0,1.0,0.9541,45.97985734359403
0.0,1.0,0.7662,37.16460450360806
0.0,0.0,0.1237,16.28344236382347
1.0,0.0,0.8951,28.385448243480788
1.0,1.0,0.2204,55.68598062429522
0.0,0.0,0.1965,15.984828775572403
1.0,0.0,0.3447,27.95078066838256
0.0,0.0,0.9283,10.425773958100207
1.0,0.0,0.8829,27.897752070008796
0.0,1.0,0.4487,35.87246144041261
0.0,1.0,0.4084,34.282711234492595
1.0,1.0,0.4478,58.80852725657288
1.0,0.0,0.5148,25.81943400971757
1.0,1.0,0.3248,53.069373138137756
1.0,1.0,0.0345,57.91982238763338
0.0,0.0,0.3943,14.635491633262184
1.0,0.0,0.3271,28.578364432597304
1.0,0.0,0.0788,29.81088944475541
0.0,0.0,0.773,15.973158825203132
1.0,0.0,0.3982,27.61102520478381
1.0,1.0,0.5448,51.41765587144452
0.0,1.0,0.7987,35.49263131703573
1.0,0.0,0.7871,26.402471777271842
1.0,1.0,0.7435,50.07553151316697
0.0,1.0,0.6429,38.96441726419676
1.0,1.0,0.6717,56.204271589093636
1.0,0.0,0.4156,26.92856772756444
0.0,1.0,0.4681,36.37445465873211
0.0,1.0,0.7537,37.61186988017026
1.0,0.0,0.5022,26.105961335512887
1.0,0.0,0.7961,26.214461148402137
0.0,0.0,0.9069,10.985971916702617
1.0,1.0,0.163,55.97765112317722
0.0,0.0,0.6902,19.30043368197301
1.0,1.0,0.7338,48.93001199871096
0.0,0.0,0.8188,14.665407883457293
0.0,1.0,0.2177,34.92208186281738
0.0,1.0,0.7538,37.02480049806547
0.0,0.0,0.9977,11.603448179092597
0.0,1.0,0.8541,33.2479109591248
0.0,0.0,0.4708,15.997599559780733
0.0,0.0,0.7514,17.768624382433366
0.0,0.0,0.8769,11.815370173722112
1.0,0.0,0.9787,28.356728188578867
0.0,0.0,0.971,10.602980414477399
0.0,1.0,0.3347,34.05274101964663
1.0,1.0,0.3184,53.2341453813278
1.0,1.0,0.5114,52.33494515945
1.0,1.0,0.4088,60.168898972135
1.0,1.0,0.968,50.78426255236954
1.0,0.0,0.2793,28.666890381287832
0.0,0.0,0.161,16.096557717576733
1.0,0.0,0.8487,27.005362672602914
1.0,1.0,0.6437,61.01530477285185
0.0,1.0,0.2886,34.35983598717495
1.0,1.0,0.4448,59.883867045929065
0.0,0.0,0.3377,14.486538342094198
0.0,1.0,0.1906,35.19433859606963
1.0,0.0,0.1581,29.470153712688447
1.0,1.0,0.5976,58.10087632250621
0.0,0.0,0.9667,10.280607439638958
0.0,0.0,0.132,16.31872029142753
1.0,0.0,0.004,29.195569949841364
0.0,0.0,0.2541,14.376135222637297
1.0,1.0,0.3109,50.927653383436905
1.0,1.0,0.832,63.617976786799375
0.0,0.0,0.9368,11.039107238123897
0.0,0.0,0.7198,17.785562496064692
0.0,0.0,0.5972,18.98118495201134
1.0,1.0,0.0519,56.888627997644484
1.0,0.0,0.7081,25.609455186447676
1.0,0.0,0.2163,28.967326578592214
1.0,1.0,0.6186,60.7846126186176
1.0,0.0,0.0712,29.63349141159708
1.0,1.0,0.1369,55.107093627946604
1.0,1.0,0.3361,55.428164634780764
1.0,1.0,0.3699,55.138330284742196
1.0,0.0,0.3477,27.64706425999541
0.0,0.0,0.3385,14.28846213152502
1.0,1.0,0.621,62.21298859990777
0.0,0.0,0.2755,14.143747551981557
1.0,1.0,0.9509,46.593814658098566
0.0,1.0,0.3011,34.92601805871901
0.0,0.0,0.5409,17.91480467959567
0.0,0.0,0.27,13.964489743629628
1.0,1.0,0.6173,60.74838305383392
0.0,1.0,0.6797,39.336128924016194
1.0,1.0,0.9243,48.01447577543198
0.0,1.0,0.4639,35.64154164039154
1.0,1.0,0.9705,49.73842281575231
1.0,0.0,0.4131,27.462805463361143
0.0,0.0,0.8958,11.474859633320733
1.0,0.0,0.8978,28.624695659538524
1.0,1.0,0.6907,55.3340291948475
0.0,0.0,0.4769,15.972766639205787
0.0,1.0,0.2645,34.48035181697378
1.0,0.0,0.0326,29.57070148909274
1.0,0.0,0.4061,27.50159070675354
1.0,1.0,0.3672,54.92510266706378
1.0,1.0,0.0547,57.513328479086965
1.0,1.0,0.0752,53.89683160564648
0.0,0.0,0.5897,18.39819211274456
0.0,0.0,0.0006,15.453365759331454
0.0,1.0,0.2097,35.629050946047876
0.0,1.0,0.1882,35.62693774772016
1.0,1.0,0.4245,61.35255050964964
0.0,0.0,0.1295,15.96985352212612
1.0,1.0,0.3237,51.72148730758325
0.0,0.0,0.427,15.17591673914413
1.0,0.0,0.4683,26.805583099807695
0.0,0.0,0.8964,11.522901480420327
0.0,0.0,0.3719,13.824943000234509
1.0,1.0,0.1346,55.06055567940761
1.0,0.0,0.4036,27.215552313488555
0.0,1.0,0.1899,35.41270149976123
1.0,1.0,0.9415,46.30841865172487
1.0,1.0,0.7436,47.75907644404033
0.0,1.0,0.6022,38.819829886755144
1.0,0.0,0.0988,29.619865014949667
0.0,0.0,0.258,14.973801251474647
1.0,1.0,0.8106,59.18759254034068
1.0,0.0,0.9863,26.547783282281678
0.0,1.0,0.5995,39.65105016072656
1.0,1.0,0.9978,56.46103108552037
0.0,1.0,0.0998,36.06599060424223
1.0,1.0,0.3205,54.69346535070276
0.0,1.0,0.9053,31.295261092057462
0.0,0.0,0.5417,18.32092080686994
1.0,1.0,0.5969,57.1617787321218
1.0,1.0,0.8373,64.94845347492473
0.0,0.0,0.4654,15.206923837106839
1.0,0.0,0.3473,28.19130511221782
0.0,1.0,0.5616,38.195088122977594
0.0,0.0,0.541,17.265348963370744
1.0,1.0,0.5901,56.541898277951205
1.0,1.0,0.7769,53.986986375504664
1.0,0.0,0.9208,29.539620978352495
0.0,0.0,0.1856,16.07261445241524
0.0,1.0,0.1966,35.56477566797699
1.0,0.0,0.6016,25.999557852891385
1.0,1.0,0.8087,62.05409817172123
0.0,0.0,0.145,16.396512939840925
1.0,0.0,0.5429,26.226868451838513
0.0,0.0,0.6876,18.9364278711816
1.0,0.0,0.3689,27.535341657060613
1.0,0.0,0.6605,25.262671459880302
0.0,1.0,0.1124,36.69443396942921
1.0,1.0,0.7439,49.03161508798974
0.0,1.0,0.0474,36.32065037486634
1.0,0.0,0.8632,27.9690572425911
0.0,0.0,0.3195,14.612404918655013
0.0,1.0,0.7506,37.26197697461703
1.0,0.0,0.5912,25.727633939386777
1.0,1.0,0.9958,57.090261009543184
0.0,0.0,0.4026,14.48115919610676
1.0,1.0,0.5435,52.578982499524244
0.0,0.0,0.725,17.77756398306483
1.0,0.0,0.1478,29.488357256562814
0.0,1.0,0.0878,36.10401847539682
0.0,1.0,0.1411,36.25323816619921
0.0,1.0,0.7508,37.43980544662807
1.0,1.0,0.5881,57.4738938444218
0.0,1.0,0.7824,36.09916962738784
1.0,1.0,0.2589,56.398981771652046
0.0,0.0,0.1824,16.024870501391348
1.0,1.0,0.7295,47.478625171266906
1.0,0.0,0.1456,29.522056637166887
1.0,0.0,0.0601,29.20313777990116
1.0,0.0,0.1694,29.385932870656667
1.0,0.0,0.9727,28.47241765651186
1.0,0.0,0.5389,26.256797999937092
0.0,0.0,0.0224,16.527723109548276
0.0,1.0,0.9974,31.557156603455134
1.0,1.0,0.3808,59.29942381133339
1.0,0.0,0.5979,25.736197701033994
0.0,1.0,0.5877,39.38620489996984
0.0,1.0,0.5202,37.192495327393246
0.0,0.0,0.8263,14.183278217849011
1.0,0.0,0.7564,25.751547401828823
0.0,1.0,0.2825,34.182878068144085
0.0,1.0,0.9077,30.75035080468265
1.0,1.0,0.2028,56.616823940055454
1.0,1.0,0.0168,55.696982252407764
1.0,0.0,0.7159,25.721311436825886
1.0,1.0,0.227,56.31005648266222
1.0,1.0,0.7513,51.181158806236255
0.0,0.0,0.5163,16.903054022651194
1.0,1.0,0.3811,59.26865297340415
1.0,1.0,0.5379,52.81338564490733
0.0,0.0,0.6783,19.550518057171097
0.0,1.0,0.3546,34.18104408076546
0.0,0.0,0.4857,16.716214024801868
1.0,1.0,0.4238,59.98132283710483
0.0,0.0,0.5511,17.955402445776183
0.0,0.0,0.3614,14.583790956307594
1.0,0.0,0.7955,26.328956880972346
1.0,1.0,0.495,51.542193572895
1.0,1.0,0.0555,53.79557582340355
1.0,1.0,0.5116,52.52441687516847
1.0,0.0,0.8271,27.11827466628114
1.0,1.0,0.1106,54.75636132167232
0.0,0.0,0.8277,13.646184258208754
0.0,0.0,0.0862,15.660250178605134
0.0,0.0,0.569,18.186035494777528
0.0,1.0,0.3352,33.98506465722128
1.0,1.0,0.952,46.47870052746582
1.0,0.0,0.164,29.25917989713904
1.0,0.0,0.0868,29.484734634037835
1.0,0.0,0.263,28.552124153172564
0.0,1.0,0.1679,36.13347913371176
1.0,0.0,0.66,25.220761655793584
0.0,0.0,0.8969,11.116005921103943
0.0,1.0,0.6964,38.73354249333842
0.0,0.0,0.402,14.30504064638707
1.0,0.0,0.2205,29.191954259836486
1.0,1.0,0.4078,59.46347021648057
1.0,1.0,0.807,57.936848498237595
0.0,1.0,0.6266,39.50886525586712
0.0,0.0,0.0976,15.768256558371704
1.0,0.0,0.7133,25.755935360379908
1.0,1.0,0.861,60.327020091628256
0.0,0.0,0.1676,16.247208678000735
0.0,0.0,0.1912,15.202827743463434
1.0,1.0,0.8685,60.33419212986502
1.0,1.0,0.3787,57.19008921093299
1.0,0.0,0.5397,25.78468883458346
0.0,0.0,0.3632,14.285149531061027
0.0,0.0,0.5206,17.159671216008768
1.0,0.0,0.9703,28.69607102093233
0.0,1.0,0.843,32.922657188700164
1.0,0.0,0.3804,27.391941688762426
0.0,1.0,0.9003,30.96788143479385
0.0,1.0,0.8798,32.331221587796506
1.0,0.0,0.3899,27.79930987774354
0.0,1.0,0.1712,36.353080937615815
0.0,0.0,0.8564,13.069995707428406
0.0,1.0,0.1203,36.235757109449096
0.0,0.0,0.6722,19.039043173287396
1.0,1.0,0.9014,55.20597982709134
0.0,1.0,0.3346,34.520048280150895
1.0,0.0,0.932,29.770452117365632
1.0,0.0,0.0759,29.68885760748276
0.0,0.0,0.5512,17.559437764945827
0.0,1.0,0.4716,36.46560607327752
1.0,0.0,0.1331,29.272000349010327
1.0,1.0,0.4091,59.70205489322943
1.0,1.0,0.9573,47.80272769152653
1.0,0.0,0.3554,27.935931332654466
1.0,1.0,0.5887,57.7081541741378
1.0,0.0,0.0626,29.612139592718872
1.0,0.0,0.3167,27.961597626261927
0.0,1.0,0.2206,35.03131133589895
0.0,1.0,0.9729,30.788728588857033
0.0,1.0,0.7042,38.98755539565744
0.0,1.0,0.0571,35.89731236545023
0.0,1.0,0.0225,35.9401153147585
1.0,0.0,0.0786,29.91594008848407
1.0,1.0,0.522,51.130402765842454
0.0,0.0,0.1885,15.501935036276931
1.0,0.0,0.5965,25.44645416521776
0.0,1.0,0.6144,39.19819704014666
1.0,0.0,0.343,28.29931559868136
0.0,0.0,0.5743,18.867983980783823
1.0,1.0,0.1117,55.852008232314205
1.0,0.0,0.0019,28.685670388575904
1.0,1.0,0.1864,58.716935089047354
1.0,0.0,0.0027,29.289865113617058
1.0,1.0,0.9111,51.6666744889635
0.0,1.0,0.1435,36.16281209143475
0.0,1.0,0.2934,34.015926871841124
0.0,1.0,0.4497,35.78411902347231
0.0,1.0,0.5825,39.032508807766156
1.0,1.0,0.3813,58.45132971016744
1.0,1.0,0.9503,47.09195695267326
1.0,0.0,0.6318,25.518402880676422
1.0,1.0,0.511,53.42279536792908
0.0,0.0,0.207,15.296687615375728
1.0,1.0,0.7641,52.26564827119281
1.0,0.0,0.743,26.165563598667973
0.0,0.0,0.9861,11.1494731432423
0.0,0.0,0.4955,16.125609448771208
0.0,0.0,0.0216,15.491337847600299
0.0,1.0,0.6601,39.200781249160244
1.0,1.0,0.5891,58.661169301562886
0.0,0.0,0.1166,15.569375881731057
0.0,1.0,0.7634,36.54313195034479
1.0,0.0,0.8993,28.97082718176351
0.0,0.0,0.6471,19.49588376704481
0.0,0.0,0.5947,18.891872132312955
0.0,1.0,0.9817,31.241727267031553
0.0,0.0,0.3659,13.617972973622699
0.0,0.0,0.7962,15.137207721326606
0.0,0.0,0.3658,13.868032876916867
1.0,1.0,0.9921,56.399181303078656
1.0,0.0,0.9025,29.07502349102245
0.0,0.0,0.1343,15.64706338589814
1.0,1.0,0.1887,56.94536643424736
1.0,1.0,0.8927,57.08248587834015
1.0,0.0,0.3964,27.20480563904024
1.0,1.0,0.8449,64.751407631196
0.0,1.0,0.2259,35.45035117168976
1.0,1.0,0.8325,60.743327243316955
1.0,1.0,0.405,58.46246185941719
0.0,0.0,0.3729,13.992876172204275
0.0,1.0,0.2171,34.8566640650926
0.0,0.0,0.6121,19.400325046973908
0.0,0.0,0.4122,14.160185886860518
0.0,1.0,0.8971,31.15423665800458
0.0,1.0,0.3802,34.55530501607645
0.0,0.0,0.8253,14.280135937922857
1.0,1.0,0.0427,57.85738554135379
1.0,0.0,0.436,27.227915579906973
0.0,1.0,0.9011,31.0524452573758
1.0,1.0,0.1359,56.534870071992
0.0,1.0,0.4331,34.63760370340869
1.0,0.0,0.3331,28.158316273730392
0.0,1.0,0.1422,35.772753445855614
0.0,1.0,0.5046,37.303057273213255
1.0,0.0,0.6922,25.72128964273098
0.0,1.0,0.7331,37.68314968238246
0.0,1.0,0.1283,35.939583048383966
0.0,0.0,0.5868,18.438986809242408
1.0,1.0,0.5004,53.791026708997215
0.0,1.0,0.5253,37.87505651928676
1.0,0.0,0.6092,25.526779670408374
0.0,1.0,0.8236,34.42887924686345
0.0,0.0,0.332,13.869594751618402
1.0,0.0,0.754,26.265304477927767
0.0,1.0,0.0127,36.67495229979184
1.0,0.0,0.9082,29.171662282107505
0.0,1.0,0.7815,36.63552164678818
0.0,0.0,0.4849,16.15354322581746
1.0,1.0,0.4674,55.00753290773602
0.0,1.0,0.6037,39.61250986897515
0.0,1.0,0.8191,34.38496890595136
0.0,1.0,0.3219,34.4852926915528
1.0,1.0,0.9884,52.29631643942096
1.0,1.0,0.2006,57.48263325707893
1.0,1.0,0.731,49.928834185552475
0.0,0.0,0.7156,18.099497334424125
1.0,1.0,0.9925,54.742413389830986
1.0,0.0,0.2915,28.38931089645061
1.0,1.0,0.1197,53.39742190669263
1.0,1.0,0.7965,60.043121702079084
0.0,1.0,0.8599,33.12056577573868
0.0,1.0,0.4842,35.97618750122216
1.0,1.0,0.8241,61.98871728775098
0.0,1.0,0.6487,39.73785484513557
0.0,0.0,0.99,10.945443048980453
1.0,0.0,0.043,29.067301500457685
1.0,1.0,0.059,57.438766721261516
0.0,1.0,0.2232,34.74378562273793
0.0,0.0,0.7723,16.47499353509445
1.0,0.0,0.2884,28.726645505970712
1.0,0.0,0.8476,27.598544885240425
1.0,0.0,0.5727,26.135492747790625
1.0,0.0,0.9384,29.249058437591714
1.0,1.0,0.5481,53.84381878329487
0.0,1.0,0.0966,35.93676706832487
0.0,1.0,0.3369,34.275852808861686
0.0,0.0,0.3182,13.556909572723166
0.0,0.0,0.0617,15.595941847132195
0.0,0.0,0.3168,14.194361673918117
1.0,1.0,0.7236,47.99842894431435
1.0,0.0,0.7974,26.697507266126404
1.0,0.0,0.0107,29.07660435791746
0.0,0.0,0.6738,19.332526860706466
0.0,1.0,0.3886,34.05245467249425
1.0,1.0,0.7222,48.866579105193864
0.0,1.0,0.269,34.55682782892563
0.0,0.0,0.6277,19.046218394776897
1.0,0.0,0.4523,26.916005719642794
0.0,0.0,0.999,11.42256833477689
0.0,0.0,0.0402,16.019889170693318
1.0,0.0,0.4035,27.16617599353814
0.0,1.0,0.4651,36.053563834863944
1.0,1.0,0.8229,64.3200078549863
1.0,0.0,0.5147,26.33228047548073
1.0,0.0,0.3223,27.980968044106195
0.0,1.0,0.0334,36.76550873128756
1.0,0.0,0.3197,28.335503218184865
0.0,1.0,0.9043,30.87290658980311
1.0,1.0,0.8181,61.448127427464065
1.0,1.0,0.6244,60.3942913429788
1.0,1.0,0.7179,47.93385902148434
1.0,1.0,0.6447,58.99714534118924
1.0,1.0,0.1002,53.73847769071564
0.0,1.0,0.9225,30.32983269598357
1.0,1.0,0.3767,58.86160117884975
1.0,0.0,0.4784,26.46071844906504
0.0,0.0,0.3306,13.934396241541588
1.0,0.0,0.8909,28.423137139434587
1.0,0.0,0.6439,25.612291560565406
1.0,0.0,0.3057,28.317812756974067
0.0,0.0,0.6858,19.33807471228235
1.0,0.0,0.9696,29.07302550660995
0.0,0.0,0.2495,14.448583407646272
0.0,0.0,0.8099,14.326080719456286
0.0,1.0,0.5234,37.94150822680863
1.0,1.0,0.4109,57.40625328790861
0.0,1.0,0.1381,36.112460814624775
0.0,1.0,0.827,34.27897329713008
0.0,0.0,0.5367,17.711143993302926
1.0,1.0,0.3073,53.805483123750435
1.0,1.0,0.7716,52.99981457841691
1.0,0.0,0.5869,25.442464260104025
0.0,0.0,0.0338,16.20627924660046
1.0,1.0,0.8809,56.505245220366135
1.0,1.0,0.8334,62.09243816807518
1.0,0.0,0.4064,27.145230225237434
1.0,1.0,0.4697,56.570956450791215
1.0,0.0,0.6703,25.616801043586612
1.0,0.0,0.0593,29.714485717184306
0.0,1.0,0.8298,34.56080466607786
0.0,1.0,0.3919,34.40929386351826
1.0,0.0,0.9444,29.49480782730525
0.0,1.0,0.5514,38.25698351731411
0.0,1.0,0.3433,33.841220526194675
0.0,0.0,0.5064,16.79721048185348
1.0,0.0,0.1747,29.723341012743223
0.0,0.0,0.5647,17.947331075292784
0.0,0.0,0.4153,14.916900174477249
1.0,0.0,0.1326,29.37967016032284
0.0,0.0,0.6284,19.790053544010114
1.0,0.0,0.0528,29.068582578165813
1.0,1.0,0.138,57.02732558479473
0.0,0.0,0.7273,17.664459064323818
1.0,0.0,0.8883,28.387517834260677
0.0,0.0,0.7755,16.12881496047349
0.0,0.0,0.8642,12.445240532453948
1.0,1.0,0.3651,54.08106184477053
0.0,0.0,0.6995,18.90442220305139
1.0,1.0,0.8292,63.48783363183804
1.0,1.0,0.2995,52.42775335355503
0.0,0.0,0.1355,16.540783099492337
1.0,1.0,0.3375,53.196518178543165
0.0,0.0,0.7598,17.152752572943978
0.0,1.0,0.5066,37.515075078634965
1.0,1.0,0.2618,57.84422054625482
0.0,1.0,0.5112,37.26419834996162
0.0,1.0,0.8527,33.44236777401136
1.0,0.0,0.4717,26.69376934995624
1.0,0.0,0.0717,29.240186127347314
1.0,0.0,0.9489,29.726921612587844
1.0,1.0,0.2255,55.65845178038885
1.0,1.0,0.8124,61.104813405063496
1.0,0.0,0.8894,28.69553961259133
1.0,0.0,0.309,28.326880515270673
0.0,0.0,0.2644,14.970352298826775
0.0,1.0,0.6565,38.960947335390024
0.0,1.0,0.449,35.35618443810283
1.0,1.0,0.7038,52.37660065583814
0.0,1.0,0.8706,32.091803352562025
1.0,0.0,0.3358,27.91595546670233
0.0,1.0,0.175,35.756029698067536
0.0,1.0,0.8116,35.28705129555459
0.0,1.0,0.2145,35.34306007024634
1.0,0.0,0.6398,25.89599102934882
0.0,1.0,0.2567,34.47386538094523
0.0,1.0,0.9039,31.108611152335854
0.0,0.0,0.6672,18.91998856093038
1.0,1.0,0.0352,56.60266330263414
0.0,1.0,0.6335,39.75616656188409
1.0,1.0,0.0725,57.44509735524445
1.0,1.0,0.0012,56.613201051419495
0.0,0.0,0.213,14.907907857440764
0.0,0.0,0.3587,14.351264858659848
0.0,0.0,0.0575,16.525270597050714
1.0,1.0,0.2748,56.02956963154915
0.0,1.0,0.8651,32.73100607441571
1.0,1.0,0.6329,62.611058642275836
0.0,1.0,0.9784,31.133769507935497
0.0,0.0,0.2772,14.896532039992149
0.0,0.0,0.7147,18.147776258116764
0.0,0.0,0.0529,16.48020251013643
0.0,1.0,0.3752,34.73050508494293
0.0,0.0,0.9204,10.748163021723062
1.0,0.0,0.9654,29.040700362418413
1.0,1.0,0.678,54.92725970213621
1.0,0.0,0.3545,28.04471919901474
1.0,1.0,0.3844,56.7634833645479
0.0,0.0,0.4815,15.643603758211562
0.0,1.0,0.0904,36.143136244763284
0.0,0.0,0.9246,10.623505397964966
1.0,0.0,0.579,25.440977498291012
1.0,1.0,0.6713,57.9723135645311
1.0,1.0,0.0624,56.12007971076687
1.0,1.0,0.1315,55.35002863148007
1.0,0.0,0.3612,27.670976936153867
1.0,1.0,0.9731,49.12592931234785
0.0,1.0,0.6824,38.8969012769844
0.0,0.0,0.8393,13.69520855146804
1.0,1.0,0.0834,53.37246933301264
1.0,0.0,0.1324,29.672709992178426
1.0,0.0,0.2303,28.958989317604505
0.0,1.0,0.4065,35.155883061421456
1.0,1.0,0.8605,60.40057679473789
1.0,1.0,0.9253,48.7302373588249
0.0,1.0,0.6863,39.62613822447044
1.0,0.0,0.651,25.758898181614157
1.0,1.0,0.3712,54.45635341498734
1.0,1.0,0.0296,56.49082012554317
0.0,1.0,0.9572,30.261265903934166
1.0,0.0,0.111,29.627127113125592
1.0,1.0,0.4949,50.77561379490206
1.0,0.0,0.9589,29.640701694457462
1.0,0.0,0.2929,28.197399897172843
1.0,0.0,0.3146,28.597010783298174
1.0,0.0,0.3846,27.901779876586474
0.0,0.0,0.078,16.169351362171053
0.0,0.0,0.7695,16.81780104120401
1.0,0.0,0.5603,25.51900071174728
0.0,1.0,0.8531,33.17885964719867
0.0,1.0,0.6864,38.717693133070675
0.0,0.0,0.3328,13.543890997134437
0.0,1.0,0.8145,34.66969572543711
0.0,1.0,0.7366,37.39674401785401
0.0,1.0,0.2018,35.71951920799472
0.0,1.0,0.6608,39.52521028442198
0.0,1.0,0.5119,37.653332445811515
1.0,0.0,0.377,27.579402535861032
1.0,1.0,0.8831,56.235386841164775
1.0,0.0,0.3791,27.552762670838536
0.0,1.0,0.5811,39.195832515684046
0.0,0.0,0.7106,18.889533698847785
0.0,1.0,0.0181,36.264192729570475
0.0,0.0,0.6915,19.08838169058837
1.0,1.0,0.3409,51.521745162382004
0.0,1.0,0.2176,35.314413228335575
1.0,0.0,0.4986,26.110050802564864
1.0,1.0,0.5074,51.68797432823276
1.0,0.0,0.2913,28.625803684670856
0.0,1.0,0.6541,39.70075751924202
1.0,1.0,0.0044,55.05503878306784
0.0,1.0,0.4048,34.33051875945629
1.0,1.0,0.9331,46.780969507661034
1.0,1.0,0.1272,56.01327965641342
1.0,0.0,0.5566,26.20893671096374
0.0,0.0,0.0515,16.344799278330164
0.0,1.0,0.4189,35.0862979700947
1.0,1.0,0.2832,55.007714180677226
0.0,0.0,0.1658,15.792932552673914
1.0,0.0,0.2703,29.170936226622622
0.0,0.0,0.9501,10.249377310248281
1.0,1.0,0.4397,61.065316061661264
1.0,1.0,0.6754,54.62221472013137
0.0,0.0,0.2861,14.23861426112109
1.0,0.0,0.2464,28.85075366803678
1.0,0.0,0.3803,27.93193717860857
0.0,1.0,0.6071,39.192937565791546
0.0,1.0,0.2586,35.10482626319381
0.0,1.0,0.3916,34.59011723612306
1.0,0.0,0.5843,25.743523929709923
0.0,1.0,0.8825,32.253950132645514
0.0,0.0,0.7342,17.715935987076783
1.0,1.0,0.0146,58.0209253872188
0.0,0.0,0.024,16.468389596928787
1.0,1.0,0.6309,63.03946947138272
0.0,1.0,0.039,36.153720674283036
1.0,0.0,0.2895,28.546288129610865
1.0,1.0,0.6047,58.017876300802904
1.0,1.0,0.0236,56.59625301422912
0.0,1.0,0.5634,38.886267876532564
0.0,1.0,0.5526,38.68103585060685
1.0,0.0,0.1556,29.28880317452355
1.0,0.0,0.1874,29.59559779188531
1.0,1.0,0.5793,57.67165209795872
1.0,0.0,0.8143,26.6631970954587
0.0,1.0,0.8905,31.21491901553811
0.0,0.0,0.356,13.958068312063183
0.0,0.0,0.8767,11.622706698088479
0.0,1.0,0.992,30.637420612977536
0.0,1.0,0.7085,38.57604304530456
0.0,1.0,0.9551,30.34014890401511
1.0,1.0,0.8667,62.3198589848441
0.0,1.0,0.0615,36.19705945252563
0.0,1.0,0.8447,33.19846789832222
0.0,0.0,0.9681,10.150139224058222
0.0,1.0,0.5034,36.4060458529154
1.0,1.0,0.5871,57.63351327403558
0.0,1.0,0.0142,35.97968326441713
1.0,0.0,0.0679,29.848794167606307
0.0,1.0,0.084,36.81254857791476
0.0,0.0,0.3911,14.381425552411859
1.0,1.0,0.0176,55.498066153062915
1.0,0.0,0.4761,26.842999070663595
1.0,0.0,0.2786,28.582253269108392
1.0,0.0,0.7952,26.126135715931504
0.0,1.0,0.3493,34.630710915666185
1.0,0.0,0.3059,28.312885156064404
1.0,0.0,0.9579,29.183444723862628
1.0,1.0,0.8652,59.64726866669476
0.0,1.0,0.4956,36.393995602989015
1.0,0.0,0.1434,29.757759742259708
0.0,1.0,0.7734,36.681633983568275
1.0,0.0,0.3538,27.79464154554035
1.0,0.0,0.1905,29.04955993723727
0.0,1.0,0.6985,38.846316012483875
0.0,1.0,0.393,34.653121628525525
0.0,1.0,0.6286,39.467179864835074
0.0,1.0,0.8911,31.915923302581675
1.0,0.0,0.4642,26.902739621825344
1.0,1.0,0.4509,59.01937747515109
1.0,1.0,0.7875,58.37701454707756
1.0,1.0,0.8162,60.3982715781835
0.0,1.0,0.864,32.91328544583425
1.0,1.0,0.474,55.10856897584875
1.0,1.0,0.2641,56.93446179476735
